ماشوق  	mā-s̱ẖūḳ	A beloved friend. 							
ماشي 	mās̱ẖaey 	A gnat, a musquito.							
ماښام  	mā-ś̱ẖām	Evening, twilight.							
ماغزه  	māg̠ẖ-zah	Marrow, kernel, core, heart. 							
ماکو 	mākū 	A weaver's shuttle.							
مال 	māl 	Property, wealth, goods, effects, merchandize, cattle, etc.							
مالت 	mālat 	A division, a district, a ward, a parish, a quarter.							
مالک 	mālik 	Master, lord, possessor, proprietor, owner. 							
مال کنړئِي 	māl-kuṟṟṉaʿī 	The name of a thorny plant. 							
مالګه 	māl-gaʿh 	A man who collects and sells salt.							
مالګین 	mālgīn 	Salty.	Salt pit.						
مالګینړي  	māl-gīṟṟṉey	A children's game, one side standing in the shade and the other in the moonlight. 							
مالوچ 	mā-lūc̱ẖ 	Cotton.							
ماله 	mālaʿh 	A weaver's brush.	A large flat piece of board drawn over a field after ploughing to smoothe the earth, a sort of harrow.						
ماما 	mā-mā 	A maternal uncle.							
مامن کوټ 	mā-man-koṯṯ 	A place of safety, a dwelling, a home.							
مامور 	mā-mūr 	Ordered, determined, fixed, commanded, established, usage.							
مامولکه  	māmū-lakaʿh	The birds of the wag-tail (Motacilla) species, applied generally.	The hen bird.						
ماموي 	māmū-ī 	A kind of dried apricot with the kernel inserted. 							
مانجي 	mānjī 	The marriage guest of the bridegroom. 							
ماندره 	mān-daraʿh 	A tent-rope.	A heart-string.						
مانده  	mān-daʿh	A heart-string.							
مانده 	māndah 	The dry bed of a river, or the bed of a torrent.							
ماندینه 	mān-dīnaʿh 	A female in general, a wife, a married woman.							
مانع 	māniœ 	A forbidder, a preventer, a hinderer, an obstacle or impediment.							
مانګي  	mān-gaey	A boatman, a sailor, a steersman.							
مانموله  	mān-molaʿh	A kind of vegetable.							
مانه 	mānaʿh 	Complaint, blame, murmur, mutter, plaint, lamentation, complaining.							
مانړګي  	māṟṟṉ-gaey	A boatman. 							
مانړو 	māṟṟṉū 	The name of a wild fruit, something like a sloe.	A species of herb or grass like wild rue. 						
مانړئِي 	māṟṟṉaʿī 	A building, a fabric, a dwelling, a house, a residence, an edifice, a pile, a tenement, etc.							
مانړي 	māṟṟṉaey 	Misunderstanding amongst friends, mutual coolness between two persons; pique, umbrage, estrangement.							
ماولئِي 	māw-laʿī 	A piece of wood inserted in the hollow part of the upper stone of a mill as an axle on which it revolves.							
ماه 	māh 	The moon. 	A month.						
ماهي 	mā-haey 	 fish in general.							
مایچي 	māe-c̱ẖey 	Vermicelli.							
مایل 	māʿīl 	Inclined, bent, inclined towards, desirous, fond, taking delight in, having a propensity, inclination, or partiality, addicted, apt.							
مایه 	mā-yaʿh 	Stock, capital, fund, wealth, means.	Leaven, ferment. 						
مایه 	mā-yah 	A camel with two humps.							
مباح 	mubāḥ 	Any indifferent action or lawful pleasure.							
مبادا 	mubādā 	Be it not! God forbid! by no means! lest!							
مبارک 	mubārak 	Blessed, happy, fortunate, august, auspicious, holy.	Welcome! hail! may you be happy! etc.						
مبارکي 	mubārakī 	Congratulation, benediction, happiness, auspiciousness. 							
مبالغه 	mabālag̠ẖaʿh 	Exaggeration, hyperbole, bombast, amplification.							
مبتدا 	mubtadā 	Commencement, principle, or subject of a proposition.	A substantive noun in nominative case.						
مبتدي 	mubtadī 	A young scholar, a tyro, a disciple just commencing to learn. 	Beginning.	A founder.					
مبتلا 	mubtalā 	Afflicted, distressed, distracted, enamoured, fascinated, captivated.							
مبلغ 	mablag̠ẖ 	A sum, ready money.							
مبهم  	mub-ham	Occult, unknown, ambiguous, equivocal.							
متابعت 	mutā-baœat 	Obsequiousness. 							
متر 	matar 	A kind of coagulated milk eaten fresh.	 Sediment, refuse.	A kind of syllabub given to lying-in women.					
مترجم 	mutarjim 	A translator, an interpreter.							
متردد 	mutaraddid 	Rejected.	 Irresolute, perplexed, hesitating, wavering. 	Adverse.	Wandering.				
متره  	matr-aʿh	Coagulated milk. 	Dregs, dross, refuse, sediment. 						
متره 	matraʿh 	Rare, scarce, not procurable.	Scarcity, dearth, rareness. 						
متړ 	mutaṟṟ 	A foolish doltish man, a piss-a-bed.							
متصل 	muttaṣil 	Joined, near, contiguous, adjoining, successive, continual, continually.							
متعلق  	mutaœ-liḳ	Belonging to, appendant, concerning, relative to.	Connected with, attached to, addicted, occupied or engaged in.						
متغیر 	muta-g̠ẖaiyir 	Inconsistent, changed, disturbed, perplexed.							
متفق 	muttafiḳ 	Agreeing, consenting, conspiring, according, united.	An accomplice, a co- operator.						
متل 	matal 	A saying, a proverb, an adage.							
متن 	matan 	The text in a book, the middle.							
متولي 	mutawallī 	A superintendent or treasurer of a mosque.							
مته 	matœh 	A wild boar.							
متیازي  	miti-yāzey	Urine. 							
مټ 	mœṯṯ 	The arm above the elbow.							
مټ 	maṯṯ 	Quickness, celerity, despatch.	Deep dust in a road.	A large earthen vessel.					
مټ 	muṯṯ 	The fist, the hand doubled up.							
مټاکِ 	maṯṯāk 	A kind of walnut. 							
مټاکه 	maṯṯākaʿh 	A bump or swelling from the bite of any insect, a blister, a pimple. 	A kind of walnut with a hard skin. 	The ball of a pellet bow. 					
مټائی 	miṯṯāʿī 	A sweetmeat, a confection.							
مټکي 	maṯṯ-kaey 	A large earthen vessel or jar.							
مټه 	maṯṯaʿh 	Stickiness, adhesiveness, cohesiveness.							
مټه 	maṯṯah 	Lazy, applied to a horse, etc.							
مټئِي 	muṯṯaʿī 	An instrument for cleaning cotton, also the club with which the cleaner strikes the string of the instrument. 	The handle of a plough.	The part of anything which is held in the hand, as a haft, shaft, etc.					
مټي 	muṯṯaey 	A handle, a hilt, a haft, a shaft, etc. 							
مټیائي 	miṯṯī-āʿī 	Sweetmeat.							
مټیز 	maṯṯīz 	A man who may have eloped with a female of his own village and taken shelter with another clan, or in another village.							
مټیزه 	maṯṯī-zaʿh 	Elopement, running away (as a female with her paramour). 							
مثال 	mis̤āl 	Simile, parable, saying, example.							
مثقال 	mis̤ḳāl 	A weight containing 4 mās̱ẖas and 3 1/2 rattīs (Indian weight). 							
مثل 	mis̤al 	Allegory, fable, simile, parable, metaphor, proverb, similitude, likeness. 							
مثلاً 	mas̤alan 	 For example, namely.							
مجاور 	majāwir 	A sweeper at a mosque, or attendant at a shrine.							
مجرا 	muj-rā 	Allowance, premium, deduction.							
مجرب 	mujarrab 	Tried, proved; expert, skilful.							
مجرد 	mujarrad 	Alone, solitary, single, unmarried, incorporeal, immaterial.							
مجرم 	mujrim 	Criminal.	A criminal, a sinner.						
مجلس 	maj-lis 	An assembly, a company, a congregation, a party, a conventicle.							
مجمر  	maj-mir	A chafing-dish, a censer for incense. 	Perfume.						
مجمل 	muj-mal 	An abstract, a summary, an abridgement.							
مجنون  	maj-nūn	The name of the celebrated lover of Lailā.							
مچ 	mac̱ẖ 	A fly.	The sight of a gun.						
مچچکي 	mac̱ẖuc̱ẖkaey 	The name of a plant which grows in low ground, used in alchemy.							
مچک 	mac̱ẖak 	A shepherd's crook, a stick with a crook at the end of it. 							
مچلوغزه 	mac̱ẖ-log̠ẖzaʿh 	A sling.							
مچمچئِي 	mac̱ẖ-mac̱ẖaʿī 	The honey- bee.							
مچوغنه 	mac̱ẖog̠ẖnaʿh 	A sling.							
مچه 	mac̱ẖaʿh 	A kiss.							
مچئِي 	mac̱ẖaʿī 	A bee in general. 							
محافظت 	maḥāfaz̤at 	Preservation, protection, guardianship, care, custody.							
محال 	muḥāl 	Impossible, absurd.							
محبت 	muḥabbat 	Love, affection, friendship.							
محبوب  	maḥ-būb	Beloved, loved, lovely.							
محتاج 	muḥtāj 	Necessitous, indigent, in want.							
محتسب 	muḥtasib 	A censor, a superintendent of weights and measures.							
محراب 	miḥrāb 	The principal place in a mosque where the priest prays before the people with his face towards Makka. 							
محرمه 	muhaṟṟamah 	 Sacred, venerable, forbidden, excluded.	The name of the first Muḥammadan month, held sacred on account of the death of Hasan, son of ’alī, killed near Kūfah, by Yazīd.						
محروم 	maḥ-rūm 	Prohibited, excluded, unfortunate, wretched, disappointed, deprived.							
محصل 	muḥaṣṣil 	Student.	Collector.						
محصول  	maḥ-ṣūl	Tax, duty, excise, custom, income, revenue.							
محض 	maḥẓ 	Pure, unmixed.	Merely, solely, entirely, wholly, purely.						
محظور 	maḥ-z̤ūr 	Forbidden, unlawful.							
محفوظ 	maḥ-fūz̤ 	Protected, guarded, preserved, secure.							
محکم  	muḥ-kam	Firm, strong, fortified, strengthened. 	Firmly, strongly.						
محکمه 	maḥkamaʿh 	A tribunal, a court of justice, assize.							
محله 	maḥallaʿh 	A district, a quarter, a ward, a parish, a place, a building, etc. 							
محمد 	muḥammad 	Praised, blessed. 	The name of the Arabian prophet.						
محمدزيِ 	muḥammad-zī 	The name of an Afg̠ẖān tribe dwelling to the north of the Kābul river. 							
محنت 	miḥnat 	Labour, toil, industry, exercise, trouble, misfortune, difficulty, calamity, trial, affliction, sorrow, perplexity.							
مخ 	maḵẖ 	The face, front, fore part, exterior, the outside, the surface, the disc, the skin, the outer part of a garment in opposition to the lining, the upper leather of a shoe or boot. 	Civility, courtesy, kindness.	A kind of rice.	A veil, a sheet for covering the face.				
مخالف 	muḵẖālif 	Opposite, adverse, contrary, dissentient.	A foe, an opponent, an adversary.						
مخبر 	muḵẖbir 	An informer, a reporter; announcing news, certifying. 							
مختار 	muḵẖtār 	An agent, a free agent.	Chosen, selected.						
مختصر 	muḵẖtaṣar 	Abbreviated, abridged, small.							
مختلف 	muḵẖtalif 	Diverse, discordant, different, various.							
مختورن  	maḵẖ-toran	Disgraced, criminal, guilty, unfortunate.							
مخفي 	maḵẖfī 	Concealed, secret, clandestine, occult, private.							
مخلص 	muḵẖliṣ 	Sincere, a sincere friend.							
مخلوق 	maḵẖ-lūḳ 	Created, formed.	Created creature, a human being.						
مخمل 	maḵẖmal 	Velvet.							
مخوکه 	maḵẖūkaʿh 	The beak of a bird.							
مخه 	muḵẖaʿh 	A butt for archery.	A mark for arrows.						
مخه 	maḵẖaʿh 	Side, direction, way, course, inclination, range, path. 							
مخي 	maḵẖaey 	Even, equal, level in rank or degree, on a par with, up to the mark, equivalent, tantamount.	Of the same tribe or clan.	An equal.					
مدام 	mudām 	Continually, eternally, perpetual, lasting, eternal.							
مدت 	muddat 	A space or length of time, a long time, antiquity. 							
مدد 	madad 	Aid, assistance, help, succour.							
مدعا  	mudda-œā	Desire, wish, meaning, suit, view, object, scope.							
مدعي 	mudda-œī 	A plaintiff, a suitor, a claimant, a prosecutor, an accuser.							
مدفون 	mad-fūn 	Buried, interred, concealed.							
مدلل 	muddallal 	Indicated, demonstrated, proved, shown.							
مدینه 	madīnah 	The name of a city in Arabia.							
مذکور  	maẕ-kūr	Before- mentioned, aforesaid, said, mentioned. 	Mention, discourse.						
مذمت 	maẕamat 	Blame, abuse, scorn, contempt.							
مذهب  	maẕ-hab	Sect, religion, way, mode.							
مراد 	murād 	Desire, wish, intention, design, purport, inclination.							
مراوه  	mʿrā-waʿh	A part of a Persian wheel which supports one of the troughs. 							
مري 	murabbī 	A tutor, a guardian, a patron, a protector.							
مرت 	murt 	A kind of worm-wood.	A powder applied to the private parts of young children.						
مرتبه 	martabaʿh 	Dignity, degree, office, employment, rank, order, class, time, turn.							
مرتد 	mur-tadd 	An apostate, a renegade.							
مرجان  	mar-jān	Coral.							
مرچ 	mric̱ẖ 	Pepper. 							
مرد 	mard 	A male, a man, a brave man. 							
مردار 	murdār 	Polluted, impure, squalid, ugly, profane. 	Carrion.						
مردانه 	mardānah 	Manly, brave, man-like.	Manfully, like a man.						
مردرو 	marad-rau 	A parapet, a breastwork, an entrenchment.							
مردک 	mardak 	A bullet, a ball, a marble.							
مردکه 	mardakaʿh 	A marble.							
مرد کيَ 	mardakaey 	A ball, a bullet, a pellet, a marble, etc.							
مرده 	murdah 	A corpse, a dead body.							
مرده رنګ 	murdah-rang 	Deadly pale, pale as death.							
مردي 	mardī 	Seed, semen.							
مرسته 	marastaʿh 	Partiality, favor, favoritism, aid, help, assistance.							
مرشد 	mur-s̱ẖid 	An instructor, a director, a spiritual guide, a monitor, a teacher.							
مرض 	maraẓ 	Sickness, disease, infirmity.							
مرضي 	mar-ẓī 	Will, pleasure, assent, consent.							
مرغ 	mʿrag̠ẖ 	A large stone just the weight to be lifted by a man, and used in the game or exercise of putting the stone.							
مرغچچي 	mar-g̠ẖac̱ẖic̱ẖaey 	A kind of grain about the size of a pea made into necklaces and other ornaments for women.							
مدغړي  	mar-g̠ẖaṟṟaey	A hard lump formed in the flesh, a glandulous swelling.							
مرغلره 	mar-g̠ẖalaraʿh 	A pearl. 							
مرغمي  	mar-g̠ẖamaey	A male kid.							
مرغوب 	mar-g̠ẖūb 	Desired, desirable, amiable, beautiful, estimable, etc.							
مرغه  	mar-g̠ẖaʿh	A description of grass given to horses.							
مرغه 	murg̠ẖah 	A fowl or bird in general. 							
مرغیچي 	murg̠ẖec̱ẖaey 	A man or boy who drives away or frightens the birds from a corn field. 							
مرکنډئِي 	mar-kanḏḏaʿī 	The throat, the windpipe, the gullet. 2. The end of the backbone where the neck joins. 							
مرګ 	marg 	Death.							
مرګټ 	margaṯṯ 	A place where Hindūs burn their dead. 							
مرګوټي 	margoṯṯaey 	Death, demise, decease, dissolution.							
مرمر 	mar-mar 	Marble.							
مروت 	murūwat 	Affection, kindness, humanity, generosity, affability, urbanity.	Fortitude, manliness. 						
مروت 	murwat 	The name of a district of Afg̠ẖānistān--Derah Ismā‘īl Ḵẖān, as far as the Sūlīmān Range. 	The people inhabiting it. 						
مروت 	mar-wat 	Twist, coil, plait, fold, a revolution.	A screw.						
مرور 	marawur 	Vexed, displeased, angry, offended.							
مرونډئِي 	marwanḏḏaʿī 	The name of a shrub.							
مروري 	marorī 	Camomile.							
مروړ 	maroṟṟ 	Twist, turn, writhe, contortion, convolution.							
مرهم  	mar-ham	A plaster, a salve.							
مرئِي 	maraʿī 	A bone joining the spine to the neck, the gullet, the windpipe.	A bead, a shell. 	A charm, an antidote.					
